from_addr,sh_tx,delay_h,sh_amt,un_amt,amt_ratio,self_bc,tok,from_in_ppoi,sh_tx_in_ppoi,any_ppoi_hit,is_forced_candidate,is_candidate_loose
0xc61744f9fb6199c0090baa32c4e31aaf0a0fe47b,0xdd1068931bee80f02d3106255d87e0a75663190f1270c1d290e676ae3371b40a,437.04,0.9590074148675974,0.009975,0.010401379431854726,False,WETH,False,False,False,False,False
0xc61744f9fb6199c0090baa32c4e31aaf0a0fe47b,0xdd1068931bee80f02d3106255d87e0a75663190f1270c1d290e676ae3371b40a,660.0966666666667,0.9590074148675974,0.009975,0.010401379431854726,False,WETH,False,False,False,False,False
0x2a41c51135bd94486c8faca4cc9ca849ee73aaff,0x1c18aa54c5d11592ba50b626e916e025fd171b74cbbbf7c294ed365399e99f64,1.0433333333333332,237.55304019623983,236.95915759574925,0.9975,True,WETH,True,True,True,True,True
0xd99c6605108db463239ee5c7ed855094e057e4bd,0xdba92c63815f2330caa7a3e3103954da178fece4425d8b8f2c8768b17db108f5,6593.85,5.670866926450576,1.89525,0.3342081598071014,False,WETH,False,False,False,False,False
0x8e0253a3156350ff5c752a7e33e27c22ec5a8b43,0xc51bcee543ca0ef7a816e4b05f3e687e5385071089e5ae4984642514925bb6d7,3.8633333333333333,123.2870313267924,122.97881374847542,0.9974999999999999,False,WETH,True,True,True,False,True
0x00678f7d3daa906637ff45b80d2b0432bbabd079,0x198cc33a71225f83401b1d61825ee3389033750364adadc065e43397a3d7336e,4.36,115.36033381039832,115.07193297587231,0.9974999999999999,True,WETH,True,True,True,False,True
0x47d53e3960ed5649bafa773bfe8766d6d527a6a5,0x2ef4cd73cd7313aa8b493819d72a77c41772b7bbed8bed021bed842bf7a43af7,1.31,0.0050125313283208,0.001,0.1995000000000001,True,WETH,False,False,False,False,False
0x02c93cb8f668636dea18cb2f74f9267f5f34322e,0x2068b883aa554d44a9e46f96dbdafe233734e5b409b80038a3cc4ca421894493,1208.74,37.59260349978389,0.5,0.013300488751806571,False,WETH,False,False,False,False,False
0x02c93cb8f668636dea18cb2f74f9267f5f34322e,0x2068b883aa554d44a9e46f96dbdafe233734e5b409b80038a3cc4ca421894493,1248.1866666666667,37.59260349978389,0.1,0.0026600977503613145,False,WETH,False,False,False,False,False
0xe40bc64ea267cdf8616c460d5e8cc9f2b6170155,0xffff7576a4c2623585364b8e6e0788586ba325c79e56c37841116da6e29fb87d,22.926666666666666,0.0548625,0.054491754078236,0.9932422707356755,False,WETH,False,False,False,False,False
0xa5ae8c97ce90ec5d4eabb5f17baf260b4b019d2c,0xdfc443b4f3d9ae6284c4406dc9a476c1d982bb6f042cfe4c80f7a60e9513113a,244.90666666666667,4.442774044912381,0.99500625,0.22396057957064597,True,WETH,True,False,True,False,False
0xa5ae8c97ce90ec5d4eabb5f17baf260b4b019d2c,0x64fa7a414c8b21dc7b140531620ef9f45b4c3066c929ef256e9de493310a7cac,245.95,0.9975,0.99500625,0.9974999999999999,True,WETH,True,False,True,False,False
0x6b68c01fd9ce59d938c66a67857078862c080d7f,0x463ab0729fcbf9e186cd98fe0cc1b0bcb99dc22d7f9a91ccc39145cbb44a5480,3.783333333333333,5.480302206095275,5.466601450580036,0.9974999999999998,True,WETH,True,True,True,False,True
0x78ec74b9c705ba46841a4c002bcb17b223f95f13,0x9b4c300439c9c59c1990a5a8cbbb0df05a5c8163f8abde2d53e1904202099d0e,2099.2366666666667,0.0766640946640056,0.0810879381068561,1.0577042416301765,True,WETH,False,False,False,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x5dd7c6a076606fe936da78134319b999c06071ca67130b08a79393b5e3af1697,68.31333333333333,4.48875,4.477528125,0.9975000000000002,False,WETH,True,True,True,False,False
0xf6902206a19d8712a0790069c43a8141de705870,0xdf1cd2d2f4730345dbe03020830680bbf2ad8e7ecd2c544757f6520a7e38046d,5.043333333333333,9.975,9.9500625,0.9974999999999999,False,WETH,True,True,True,False,True
0xefbd77ab27f16bbbc45357d0c934a1254a10d2dd,0xa9f689fc714f19721c98176e1f3b0ab10b50917ef374789ebb50ba8b35fb80ec,718.0866666666667,24.0996,0.1987741439726113,0.008248026688103177,False,WETH,False,False,False,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x8485502a3d684ebc67a4b0bf6787fba368be1f5d77a11bd929a7eb738cf2b305,18.553333333333335,0.9975,48.75530625,48.87749999999999,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x8485502a3d684ebc67a4b0bf6787fba368be1f5d77a11bd929a7eb738cf2b305,18.61,0.9975,0.99500625,0.9974999999999999,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x8485502a3d684ebc67a4b0bf6787fba368be1f5d77a11bd929a7eb738cf2b305,18.69,0.9975,113.4307125,113.71499999999999,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x8485502a3d684ebc67a4b0bf6787fba368be1f5d77a11bd929a7eb738cf2b305,18.743333333333332,0.9975,109.4506875,109.725,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x8485502a3d684ebc67a4b0bf6787fba368be1f5d77a11bd929a7eb738cf2b305,18.77,0.9975,109.4506875,109.725,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x8485502a3d684ebc67a4b0bf6787fba368be1f5d77a11bd929a7eb738cf2b305,91.25666666666666,0.9975,4.477528125,4.48875,False,WETH,True,True,True,False,False
0xf6902206a19d8712a0790069c43a8141de705870,0xcefae37c122221255e76f9bcf581cf9b64405be531883ff851e0297e95e30ab5,24.143333333333334,0.1995,9.9500625,49.87499999999999,False,WETH,True,False,True,False,False
0x10303dbe5308ffedab91afd56e3598573972c805,0xeef28a1a39f28eb37c3610e54cfd058213c13bc26c7d63ec3fb47246359eb3ee,1.0866666666666667,2.411682190879606,2.4056529854024062,0.9974999999999998,True,WETH,True,True,True,True,True
0x10303dbe5308ffedab91afd56e3598573972c805,0xeef28a1a39f28eb37c3610e54cfd058213c13bc26c7d63ec3fb47246359eb3ee,2972.39,2.411682190879606,2.231416106989212,0.9252529688314173,True,WETH,True,True,True,False,False
0x10303dbe5308ffedab91afd56e3598573972c805,0xeb53495f3ad64adf8b68350447c5e32ac8d3c2d1edcd80a6b28b946efabd5729,1.6833333333333333,2.423785972077668,2.4177265071474743,0.9975,True,WETH,True,True,True,True,True
0x10303dbe5308ffedab91afd56e3598573972c805,0xeb53495f3ad64adf8b68350447c5e32ac8d3c2d1edcd80a6b28b946efabd5729,2.8633333333333333,2.423785972077668,2.4056529854024062,0.9925187343749999,True,WETH,True,True,True,False,False
0x10303dbe5308ffedab91afd56e3598573972c805,0xeb53495f3ad64adf8b68350447c5e32ac8d3c2d1edcd80a6b28b946efabd5729,2974.1666666666665,2.423785972077668,2.231416106989212,0.9206324868183156,True,WETH,True,True,True,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,554.86,9.07725,0.1995,0.02197802197802198,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,678.9566666666667,9.07725,49.875,5.4945054945054945,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,743.74,9.07725,2.394,0.26373626373626374,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,746.2366666666667,9.07725,22.9425,2.5274725274725274,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1331.8366666666666,9.07725,0.049875,0.005494505494505495,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1393.4566666666667,9.07725,9.975,1.098901098901099,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1402.82,9.07725,0.5985,0.06593406593406594,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1417.3,9.07725,49.875,5.4945054945054945,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1421.98,9.07725,0.5,0.05508276184967915,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1565.02,9.07725,0.09975,0.01098901098901099,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1569.3366666666666,9.07725,10.9725,1.208791208791209,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1810.5,9.07725,6.7,0.7381090087857006,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1826.7566666666667,9.07725,1.2,0.13219862843922994,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1834.6166666666666,9.07725,0.49875,0.05494505494505495,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,1835.0233333333333,9.07725,0.09975,0.01098901098901099,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,2046.2933333333333,9.07725,0.09975,0.01098901098901099,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,2046.72,9.07725,0.1995,0.02197802197802198,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,2138.7233333333334,9.07725,0.2,0.02203310473987166,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,2334.85,9.07725,5.985,0.6593406593406594,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3301.556666666667,9.07725,4.0,0.4406620947974332,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3314.2,9.07725,10.0,1.101655236993583,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3317.633333333333,9.07725,19.95,2.197802197802198,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3362.7066666666665,9.07725,50.0,5.508276184967914,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3363.0833333333335,9.07725,20.0,2.203310473987166,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3838.4,9.07725,9.975,1.098901098901099,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3838.7366666666667,9.07725,9.975,1.098901098901099,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3988.463333333333,9.07725,0.049875,0.005494505494505495,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,3988.616666666667,9.07725,0.1,0.01101655236993583,False,WETH,False,False,False,False,False
0x93715ac02e3e7adcc95fdbbfed645965969782e4,0xa9a65ac81620ef2fa5dfe2b7d22d79d62f37d6a2c771f8f5b40f548898677068,6529.33,9.07725,0.01,0.001101655236993583,False,WETH,False,False,False,False,False
0x39ae3d1ee9871db3ee9a754aa954c1bfd343d55b,0x53800ebff72bc4cf1ede3f6b7a3557f9212cc7874e93fc77503974ea63ac7515,4.596666666666667,0.0039662769741117,0.006948861357375,1.7519859058585514,False,WETH,False,False,False,False,False
0x513401da68bacd5a345ad4c44cfc59910d1ab2e6,0xa9adf9253f7a41f8606bc4d1433ed68b675fc98a6a705feae930f2ea6105920f,1.4633333333333334,0.0049875,0.00497503125,0.9975,True,WETH,False,False,False,True,True
0x7ad17faad8a2de07d51c00fa5513b748f5628363,0x3e3255f5ece82c9824dec04953aa63956973df53d7a26d82d4567a7cf4776541,48.14333333333333,0.7581,0.0520695,0.06868421052631579,True,WETH,False,False,False,False,False
0x47470eae10341a2f701d1afed01f2bbe07fb1b85,0x8cb3ae58867b6858da3d8ca5ed64e97ef82a49a37bafe6f27c44ce8100cf8b75,3.2866666666666666,0.2287755750709306,0.2282036361332532,0.9974999999999997,True,WETH,True,True,True,False,True
0x47470eae10341a2f701d1afed01f2bbe07fb1b85,0x8cb3ae58867b6858da3d8ca5ed64e97ef82a49a37bafe6f27c44ce8100cf8b75,50.14333333333333,0.2287755750709306,0.1166194636163417,0.5097548703797793,False,WETH,True,True,True,False,False
0x47470eae10341a2f701d1afed01f2bbe07fb1b85,0x4365723660afdbe8bf0275e51a0660deb76deb67d2259b51d26e3938dbd26cdd,3.29,0.2299237568316084,0.2293489474395294,0.9975000000000002,True,WETH,True,True,True,False,True
0x47470eae10341a2f701d1afed01f2bbe07fb1b85,0x4365723660afdbe8bf0275e51a0660deb76deb67d2259b51d26e3938dbd26cdd,8.306666666666667,0.2299237568316084,0.2282036361332532,0.9925187343749999,True,WETH,True,True,True,False,False
0x47470eae10341a2f701d1afed01f2bbe07fb1b85,0x4365723660afdbe8bf0275e51a0660deb76deb67d2259b51d26e3938dbd26cdd,55.163333333333334,0.2299237568316084,0.1166194636163417,0.5072092819958204,False,WETH,True,True,True,False,False
0xb31b21b2f9de7219f099021924cccd3db91bab6f,0xcb28b508f57a174f6ead101a5889b8958d80bf7619bf6059b9449cb296629579,8328.33,0.9963030449045523,0.8723933493166584,0.8756305160145679,True,WETH,False,False,False,False,False
0xf43ae24e1537136f719b31cad4fcb4fbe320979c,0x083c7a069bdbb9392e27b340408c47b9fb93cbcbf30cd3e15f43d02bdcf23d6e,1486.5,1.4453347381498836,0.009975,0.006901515432174976,False,WETH,False,False,False,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,43.86,0.427728,0.42665868,0.9975,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,44.12,0.427728,9.850561875,23.02996735074627,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,62.85,0.427728,48.75530625,113.98670708955223,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,62.906666666666666,0.427728,0.99500625,2.326259328358209,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,62.986666666666665,0.427728,113.4307125,265.19356343283584,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,63.04,0.427728,109.4506875,255.888526119403,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,63.06666666666667,0.427728,109.4506875,255.888526119403,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1bb229f496d38e94e0d76c66cb3502e767f7cba480e05163d6a343de23a2aaaf,135.55333333333334,0.427728,4.477528125,10.46816697761194,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,43.903333333333336,113.715,0.42665868,0.003752,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,44.163333333333334,113.715,9.850561875,0.086625,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,62.89333333333333,113.715,48.75530625,0.42874999999999996,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,62.95,113.715,0.99500625,0.008749999999999999,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,63.03,113.715,113.4307125,0.9974999999999999,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,63.083333333333336,113.715,109.4506875,0.9625,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,63.11,113.715,109.4506875,0.9625,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xfef5b830037fd181280fbf7d275ef3b539b7d9b4895437f5ee995ec7904fdde4,135.59666666666666,113.715,4.477528125,0.039375,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,43.95,109.725,0.42665868,0.003888436363636364,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,44.21,109.725,9.850561875,0.08977500000000001,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,62.94,109.725,48.75530625,0.44434090909090906,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,62.99666666666667,109.725,0.99500625,0.009068181818181819,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,63.07666666666667,109.725,113.4307125,1.0337727272727273,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,63.13,109.725,109.4506875,0.9975,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,63.156666666666666,109.725,109.4506875,0.9975,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xd28f15d4556dd71fc1ee3ced7dc2bdc6499b0d3c10872f1aaf8109cbb7fff305,135.64333333333335,109.725,4.477528125,0.04080681818181819,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,43.986666666666665,109.725,0.42665868,0.003888436363636364,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,44.24666666666667,109.725,9.850561875,0.08977500000000001,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,62.97666666666667,109.725,48.75530625,0.44434090909090906,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,63.03333333333333,109.725,0.99500625,0.009068181818181819,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,63.11333333333334,109.725,113.4307125,1.0337727272727273,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,63.166666666666664,109.725,109.4506875,0.9975,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,63.193333333333335,109.725,109.4506875,0.9975,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0x1d63302e936f15100c658857c99132830d448c38edc69016119b919d09e400be,135.68,109.725,4.477528125,0.04080681818181819,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,44.053333333333335,48.8775,0.42665868,0.008729142857142857,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,44.31333333333333,48.8775,9.850561875,0.2015357142857143,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,63.04333333333334,48.8775,48.75530625,0.9974999999999999,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,63.1,48.8775,0.99500625,0.02035714285714286,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,63.18,48.8775,113.4307125,2.3207142857142857,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,63.233333333333334,48.8775,109.4506875,2.2392857142857143,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,63.26,48.8775,109.4506875,2.2392857142857143,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xa4a7d8b2fc13e1a60a72817227079bf91786c317c498d66149b3ed267871f267,135.74666666666667,48.8775,4.477528125,0.09160714285714286,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,44.223333333333336,9.87525,0.42665868,0.04320484848484849,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,44.483333333333334,9.87525,9.850561875,0.9975,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,63.21333333333333,9.87525,48.75530625,4.9371212121212125,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,63.27,9.87525,0.99500625,0.10075757575757577,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,63.35,9.87525,113.4307125,11.486363636363636,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,63.403333333333336,9.87525,109.4506875,11.083333333333334,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,63.43,9.87525,109.4506875,11.083333333333334,False,WETH,True,True,True,False,False
0x96fe35aa4b6c1412393e605871a6be3834520717,0xc8d631d493c7db94a97b9a77949a594993edefd61c57d07ed828f79737a6cc83,135.91666666666666,9.87525,4.477528125,0.45340909090909093,False,WETH,True,True,True,False,False
0x133115c627e14caca7177a1991046184833f77dd,0x60f8737ff06ca6e348726e952765f4e447b2600c66329b0aeae496f9ac8f12ea,3.7066666666666666,0.9908124756121576,0.9508124756121576,0.9596290912916831,False,WETH,False,False,False,False,False
0x90badd419d5dca47b82e919f73436756cc86a5fa,0xfdab208b8c2a96c31ab4877fc7ce7759beec3e53ac5f7dd0eda4614078358722,1.7633333333333334,0.3945160713702749,0.1,0.25347509837221444,True,WETH,False,False,False,False,False
0xbca71364c0fca59e078f796d25ba2e9c5777c3c6,0x4da3b419fe9411908392951f81ae0cbff83e137674a1cc184c6425ae84419806,1312.8233333333333,0.165344850729183,0.1649314886023601,0.9975000000000003,True,WETH,False,False,False,False,False
0x370a02c52b9cb6ef2f3278f237a9f6b396ead3aa,0x03242bb41fa6a3a20c3165eb1f41b91da40914cde4bf6827c4ed8f6c7a149f19,389.6,27.04085287462357,199.5,7.377725877397171,True,WETH,True,False,True,False,False
